ride_id,driver_id,customer_id,car_type,pick_up_location,drop_location,pickup_time,drop_time,total_duration,distance,rate_per_km,fare,ride_status
RID037498,DRV08307,CUS22835,SUV,Malad,Dadar,2026-02-10 19:37:32,2026-02-10 20:26:32,49,24.45,19,514.55,completed
RID037499,DRV04365,CUS01161,SUV,Mulund,Juhu,2025-09-11 08:42:31,2025-09-11 10:11:31,89,28.95,19,600.05,completed
RID037500,DRV05121,CUS18018,Sedan,Andheri,Borivali,2025-11-24 15:54:08,2025-11-24 16:35:08,41,29.42,15,491.3,completed
RID037501,DRV06560,CUS49940,Sedan,Powai,Vile Parle,2026-01-26 04:14:59,2026-01-26 05:08:59,54,10.47,15,207.05,cancelled
RID037502,DRV02058,CUS01812,SUV,Juhu,Santacruz,2026-05-29 21:46:42,2026-05-29 22:06:42,20,3.24,19,111.56,completed
RID037503,DRV00368,CUS39542,Sedan,Dadar,Ghatkopar,2026-05-23 08:43:04,2026-05-23 10:12:04,89,10.09,15,201.35,completed
RID037504,DRV03618,CUS13235,SUV,Dadar,Malad,2026-01-20 07:31:46,2026-01-20 08:39:46,68,19.32,19,417.08,cancelled
RID037505,DRV09847,CUS44902,Hatchback,Powai,Juhu,2026-03-05 22:45:41,2026-03-06 00:03:41,78,2.05,11,72.55,completed
RID037506,DRV06363,CUS33562,Sedan,Ghatkopar,Santacruz,2025-12-23 12:07:05,2025-12-23 12:40:05,33,3.9,15,108.5,completed
RID037507,DRV09678,CUS29222,Sedan,Santacruz,Powai,2025-09-04 21:53:49,2025-09-04 22:26:49,33,14.32,15,264.8,completed
RID037508,DRV08397,CUS32832,Sedan,Santacruz,Ghatkopar,2026-01-20 17:30:56,2026-01-20 18:24:56,54,12.29,15,234.35,completed
RID037509,DRV01608,CUS04665,Hatchback,Kurla,Malad,2025-10-06 11:58:05,2025-10-06 12:36:05,38,12.0,11,182.0,completed
RID037510,DRV01326,CUS02496,Hatchback,Andheri,Powai,2025-09-27 02:28:12,2025-09-27 03:29:12,61,19.3,11,262.3,completed
RID037511,DRV01923,CUS06801,Hatchback,Malad,Dadar,2026-02-03 02:33:10,2026-02-03 02:54:10,21,3.98,11,93.78,completed
RID037512,DRV06970,CUS44935,Hatchback,Malad,Andheri,2025-11-09 20:24:36,2025-11-09 21:34:36,70,20.95,11,280.45,completed
RID037513,DRV06593,CUS43104,SUV,Santacruz,Andheri,2025-12-21 23:07:07,2025-12-21 23:32:07,25,23.2,19,490.8,completed
RID037514,DRV00079,CUS21275,Sedan,Ghatkopar,Malad,2025-12-07 12:17:42,2025-12-07 13:42:42,85,22.1,15,381.5,cancelled
RID037515,DRV05012,CUS32809,Hatchback,Borivali,Bandra,2026-06-01 06:43:36,2026-06-01 08:03:36,80,3.03,11,83.33,completed
RID037516,DRV08420,CUS27462,SUV,Juhu,Vile Parle,2025-11-04 16:02:36,2025-11-04 16:52:36,50,14.09,19,317.71,completed
RID037517,DRV04444,CUS36106,Hatchback,Bandra,Andheri,2026-01-15 08:24:53,2026-01-15 09:44:53,80,21.08,11,281.88,completed
RID037518,DRV00288,CUS31070,Sedan,Santacruz,Andheri,2025-11-14 00:49:28,2025-11-14 01:46:28,57,5.51,15,132.65,completed
RID037519,DRV04890,CUS26225,Sedan,Mulund,Bandra,2025-09-24 09:07:14,2025-09-24 09:50:14,43,29.01,15,485.15,completed
RID037520,DRV07587,CUS34078,SUV,Bandra,Ghatkopar,2026-05-30 23:05:20,2026-05-30 23:55:20,50,5.02,19,145.38,completed
RID037521,DRV07343,CUS49253,SUV,Andheri,Powai,2025-12-02 13:23:57,2025-12-02 14:06:57,43,28.37,19,589.03,completed
RID037522,DRV07446,CUS18774,SUV,Powai,Ghatkopar,2026-03-07 05:59:28,2026-03-07 06:55:28,56,1.61,19,80.59,cancelled
RID037523,DRV01404,CUS42987,SUV,Malad,Dadar,2026-04-10 09:12:24,2026-04-10 09:35:24,23,28.06,19,583.14,completed
RID037524,DRV09441,CUS33800,Sedan,Dadar,Juhu,2025-08-09 08:52:11,2025-08-09 09:24:11,32,6.37,15,145.55,completed
RID037525,DRV02983,CUS13294,SUV,Bandra,Juhu,2025-08-15 14:20:05,2025-08-15 15:14:05,54,13.6,19,308.4,completed
RID037526,DRV09211,CUS38033,Sedan,Juhu,Andheri,2025-07-09 20:55:04,2025-07-09 21:48:04,53,21.52,15,372.8,completed
RID037527,DRV08004,CUS10265,SUV,Powai,Santacruz,2025-12-08 13:21:43,2025-12-08 14:08:43,47,18.94,19,409.86,completed
RID037528,DRV03297,CUS30436,Sedan,Andheri,Borivali,2026-01-17 23:56:00,2026-01-18 00:16:00,20,7.08,15,156.2,completed
RID037529,DRV07158,CUS11997,Sedan,Andheri,Bandra,2025-11-09 04:06:28,2025-11-09 05:17:28,71,4.34,15,115.1,completed
RID037530,DRV08555,CUS39998,Sedan,Bandra,Borivali,2025-11-07 09:08:03,2025-11-07 09:43:03,35,2.2,15,83.0,completed
RID037531,DRV03032,CUS24752,SUV,Ghatkopar,Bandra,2025-08-05 12:58:14,2025-08-05 14:18:14,80,19.51,19,420.69,completed
RID037532,DRV08943,CUS02215,Sedan,Santacruz,Mulund,2025-10-29 04:36:49,2025-10-29 05:23:49,47,18.24,15,323.6,completed
RID037533,DRV04533,CUS01430,SUV,Bandra,Powai,2026-04-07 00:00:51,2026-04-07 00:40:51,40,14.94,19,333.86,completed
RID037534,DRV06478,CUS04203,SUV,Andheri,Kurla,2025-09-14 19:01:53,2025-09-14 19:50:53,49,25.94,19,542.86,completed
RID037535,DRV01542,CUS41829,Hatchback,Ghatkopar,Bandra,2026-02-07 05:01:58,2026-02-07 06:27:58,86,21.12,11,282.32,completed
RID037536,DRV03052,CUS40783,SUV,Ghatkopar,Powai,2026-01-29 07:52:10,2026-01-29 08:49:10,57,4.67,19,138.73,completed
RID037537,DRV00428,CUS25496,Sedan,Powai,Andheri,2025-12-23 15:46:39,2025-12-23 17:01:39,75,1.76,15,76.4,completed
RID037538,DRV05414,CUS09252,Sedan,Bandra,Powai,2025-07-09 15:55:57,2025-07-09 17:23:57,88,29.92,15,498.8,completed
RID037539,DRV08318,CUS46760,Sedan,Ghatkopar,Mulund,2025-09-16 19:19:29,2025-09-16 20:20:29,61,4.33,15,114.95,cancelled
RID037540,DRV09184,CUS48710,Hatchback,Malad,Santacruz,2026-05-21 20:04:29,2026-05-21 21:24:29,80,12.61,11,188.71,cancelled
RID037541,DRV08868,CUS26846,Sedan,Santacruz,Kurla,2026-02-14 22:16:08,2026-02-14 23:06:08,50,22.59,15,388.85,completed
RID037542,DRV08550,CUS29069,SUV,Dadar,Ghatkopar,2025-07-05 13:49:23,2025-07-05 14:43:23,54,16.81,19,369.39,completed
RID037543,DRV05695,CUS44334,Sedan,Ghatkopar,Bandra,2026-02-25 06:07:22,2026-02-25 07:02:22,55,1.03,15,65.45,completed
RID037544,DRV03158,CUS04404,Sedan,Vile Parle,Malad,2025-07-11 21:32:58,2025-07-11 22:51:58,79,12.38,15,235.7,completed
RID037545,DRV03618,CUS31834,SUV,Dadar,Kurla,2025-10-04 20:58:22,2025-10-04 21:18:22,20,20.17,19,433.23,completed
RID037546,DRV01407,CUS31026,SUV,Dadar,Bandra,2025-09-11 01:57:46,2025-09-11 02:27:46,30,25.06,19,526.14,completed
RID037547,DRV07419,CUS39558,Hatchback,Mulund,Powai,2025-08-24 06:54:35,2025-08-24 07:57:35,63,22.83,11,301.13,completed
RID037548,DRV07243,CUS39897,SUV,Andheri,Kurla,2026-01-01 22:10:41,2026-01-01 23:40:41,90,8.3,19,207.7,completed
RID037549,DRV09515,CUS17113,Sedan,Bandra,Kurla,2026-02-15 17:30:29,2026-02-15 18:08:29,38,28.93,15,483.95,completed
RID037550,DRV06804,CUS13152,Hatchback,Santacruz,Juhu,2025-07-20 21:42:41,2025-07-20 23:09:41,87,15.33,11,218.63,completed
RID037551,DRV05415,CUS22744,Sedan,Santacruz,Dadar,2025-07-04 05:20:20,2025-07-04 05:46:20,26,23.76,15,406.4,completed
RID037552,DRV04520,CUS17247,Hatchback,Andheri,Juhu,2025-09-12 08:35:38,2025-09-12 09:50:38,75,13.3,11,196.3,cancelled
RID037553,DRV05225,CUS03245,SUV,Powai,Vile Parle,2026-03-31 11:40:50,2026-03-31 12:41:50,61,13.92,19,314.48,completed
RID037554,DRV01843,CUS18421,Sedan,Dadar,Malad,2026-03-03 12:09:16,2026-03-03 12:33:16,24,17.67,15,315.05,completed
RID037555,DRV00534,CUS00992,Hatchback,Andheri,Juhu,2025-12-19 12:11:28,2025-12-19 13:02:28,51,24.52,11,319.72,completed
RID037556,DRV09391,CUS22833,SUV,Santacruz,Malad,2025-08-25 18:19:56,2025-08-25 19:44:56,85,22.67,19,480.73,completed
RID037557,DRV06052,CUS30891,Hatchback,Dadar,Santacruz,2025-07-01 00:57:16,2025-07-01 01:45:16,48,16.74,11,234.14,cancelled
RID037558,DRV08532,CUS40175,Sedan,Powai,Santacruz,2025-11-08 08:35:47,2025-11-08 09:09:47,34,14.5,15,267.5,completed
RID037559,DRV06970,CUS45098,Hatchback,Santacruz,Vile Parle,2025-09-18 12:14:03,2025-09-18 12:52:03,38,13.8,11,201.8,completed
RID037560,DRV09909,CUS33551,SUV,Santacruz,Ghatkopar,2025-06-24 00:55:21,2025-06-24 01:24:21,29,3.69,19,120.11,completed
RID037561,DRV08613,CUS10200,SUV,Vile Parle,Ghatkopar,2026-03-08 15:13:01,2026-03-08 15:44:01,31,27.79,19,578.01,completed
RID037562,DRV08221,CUS34540,SUV,Borivali,Dadar,2026-03-09 07:11:30,2026-03-09 08:33:30,82,6.21,19,167.99,cancelled
RID037563,DRV00789,CUS24378,Hatchback,Bandra,Juhu,2025-10-01 23:11:31,2025-10-02 00:40:31,89,11.03,11,171.33,completed
RID037564,DRV01606,CUS19743,Sedan,Santacruz,Dadar,2025-09-26 01:13:00,2025-09-26 01:57:00,44,15.65,15,284.75,cancelled
RID037565,DRV02516,CUS40681,SUV,Powai,Bandra,2025-07-25 15:37:40,2025-07-25 16:45:40,68,25.73,19,538.87,completed
RID037566,DRV00617,CUS33947,Sedan,Kurla,Santacruz,2026-03-12 08:09:32,2026-03-12 09:05:32,56,2.92,15,93.8,cancelled
RID037567,DRV03237,CUS33379,Sedan,Bandra,Juhu,2026-02-01 15:58:34,2026-02-01 17:07:34,69,16.56,15,298.4,completed
RID037568,DRV02947,CUS40598,Sedan,Malad,Santacruz,2025-11-22 03:49:07,2025-11-22 04:24:07,35,12.14,15,232.1,completed
RID037569,DRV07208,CUS22190,SUV,Vile Parle,Ghatkopar,2025-11-01 07:08:32,2025-11-01 08:10:32,62,25.06,19,526.14,completed
RID037570,DRV09288,CUS20939,Sedan,Santacruz,Kurla,2026-05-25 18:35:06,2026-05-25 19:39:06,64,7.86,15,167.9,completed
RID037571,DRV08892,CUS40104,SUV,Borivali,Vile Parle,2025-10-02 16:27:55,2025-10-02 17:23:55,56,18.77,19,406.63,completed
RID037572,DRV03194,CUS47636,SUV,Ghatkopar,Malad,2026-02-17 05:24:50,2026-02-17 06:01:50,37,24.25,19,510.75,cancelled
RID037573,DRV06460,CUS45874,SUV,Bandra,Powai,2025-11-03 03:39:16,2025-11-03 05:01:16,82,5.11,19,147.09,completed
RID037574,DRV00347,CUS23243,SUV,Powai,Santacruz,2025-12-18 20:29:18,2025-12-18 21:52:18,83,28.26,19,586.94,completed
RID037575,DRV02648,CUS48920,SUV,Juhu,Kurla,2025-08-14 05:33:59,2025-08-14 06:05:59,32,19.78,19,425.82,cancelled
RID037576,DRV03802,CUS40758,Hatchback,Mulund,Bandra,2025-12-22 21:37:55,2025-12-22 21:58:55,21,15.69,11,222.59,completed
RID037577,DRV05458,CUS11406,Sedan,Juhu,Vile Parle,2026-05-23 18:49:32,2026-05-23 19:16:32,27,13.17,15,247.55,completed
RID037578,DRV06354,CUS47442,Sedan,Kurla,Andheri,2025-11-26 16:56:24,2025-11-26 17:59:24,63,6.44,15,146.6,completed
RID037579,DRV08377,CUS18222,Sedan,Santacruz,Ghatkopar,2025-07-26 12:34:11,2025-07-26 13:50:11,76,12.47,15,237.05,cancelled
RID037580,DRV08098,CUS48434,Sedan,Dadar,Borivali,2025-09-11 16:47:51,2025-09-11 17:22:51,35,7.91,15,168.65,completed
RID037581,DRV06868,CUS45519,SUV,Dadar,Mulund,2026-05-22 01:56:13,2026-05-22 02:37:13,41,4.5,19,135.5,cancelled
RID037582,DRV07449,CUS18592,SUV,Malad,Ghatkopar,2025-06-25 14:38:21,2025-06-25 15:13:21,35,12.53,19,288.07,completed
RID037583,DRV04927,CUS36173,SUV,Vile Parle,Kurla,2025-11-04 01:09:51,2025-11-04 01:34:51,25,4.02,19,126.38,completed
RID037584,DRV01873,CUS43796,Sedan,Andheri,Bandra,2026-03-15 17:17:14,2026-03-15 18:26:14,69,14.15,15,262.25,completed
RID037585,DRV08446,CUS45912,Hatchback,Andheri,Kurla,2025-07-23 17:24:31,2025-07-23 18:16:31,52,7.93,11,137.23,completed
RID037586,DRV09633,CUS42542,Sedan,Ghatkopar,Andheri,2025-07-07 22:39:05,2025-07-07 23:21:05,42,10.85,15,212.75,completed
RID037587,DRV00963,CUS17635,Sedan,Mulund,Kurla,2025-12-22 14:26:10,2025-12-22 15:56:10,90,8.26,15,173.9,completed
RID037588,DRV00022,CUS47311,Sedan,Santacruz,Malad,2025-09-17 18:17:19,2025-09-17 19:05:19,48,24.08,15,411.2,cancelled
RID037589,DRV07004,CUS41534,Hatchback,Mulund,Malad,2025-09-21 12:15:04,2025-09-21 13:36:04,81,17.94,11,247.34,completed
RID037590,DRV05031,CUS26054,Sedan,Ghatkopar,Borivali,2025-07-21 09:05:54,2025-07-21 09:37:54,32,20.96,15,364.4,completed
RID037591,DRV03081,CUS28674,SUV,Andheri,Santacruz,2025-07-04 05:11:08,2025-07-04 05:57:08,46,11.78,19,273.82,completed
RID037592,DRV02742,CUS10181,Sedan,Malad,Borivali,2025-11-30 13:53:59,2025-11-30 14:50:59,57,24.08,15,411.2,cancelled
RID037593,DRV08233,CUS19659,Sedan,Juhu,Andheri,2026-05-09 19:20:54,2026-05-09 20:31:54,71,28.95,15,484.25,completed
RID037594,DRV03121,CUS12115,Hatchback,Borivali,Malad,2025-10-19 01:45:00,2025-10-19 02:06:00,21,9.06,11,149.66,completed
RID037595,DRV09723,CUS11920,SUV,Vile Parle,Malad,2025-09-29 12:28:29,2025-09-29 13:35:29,67,14.24,19,320.56,cancelled
RID037596,DRV03245,CUS34686,SUV,Andheri,Dadar,2026-03-12 08:51:23,2026-03-12 10:02:23,71,1.0,19,69.0,completed
RID037597,DRV01919,CUS40401,Hatchback,Borivali,Dadar,2025-08-24 02:59:45,2025-08-24 04:28:45,89,16.29,11,229.19,completed
RID037598,DRV05755,CUS03561,SUV,Santacruz,Bandra,2025-12-10 05:04:28,2025-12-10 06:06:28,62,26.28,19,549.32,completed
RID037599,DRV04876,CUS11350,SUV,Ghatkopar,Powai,2025-09-04 02:04:41,2025-09-04 03:31:41,87,2.54,19,98.26,cancelled
RID037600,DRV00200,CUS17310,Hatchback,Juhu,Bandra,2026-02-01 07:09:08,2026-02-01 07:58:08,49,27.99,11,357.89,completed
RID037601,DRV03024,CUS14092,SUV,Vile Parle,Borivali,2025-07-02 08:36:18,2025-07-02 09:55:18,79,8.92,19,219.48,completed
RID037602,DRV02584,CUS29016,SUV,Andheri,Bandra,2025-07-09 05:44:54,2025-07-09 07:13:54,89,9.41,19,228.79,completed
RID037603,DRV02974,CUS45266,SUV,Ghatkopar,Andheri,2026-01-29 01:21:20,2026-01-29 02:16:20,55,7.4,19,190.6,completed
RID037604,DRV04097,CUS40898,SUV,Bandra,Malad,2025-11-20 09:22:36,2025-11-20 10:10:36,48,18.66,19,404.54,completed
RID037605,DRV03921,CUS38564,Sedan,Borivali,Malad,2026-01-27 01:42:38,2026-01-27 02:35:38,53,3.76,15,106.4,cancelled
RID037606,DRV04316,CUS39288,SUV,Borivali,Powai,2025-09-12 01:44:52,2025-09-12 02:44:52,60,17.57,19,383.83,completed
RID037607,DRV00081,CUS47996,SUV,Bandra,Kurla,2026-04-14 14:02:39,2026-04-14 15:11:39,69,13.19,19,300.61,completed
RID037608,DRV03999,CUS26680,Hatchback,Santacruz,Borivali,2025-09-16 17:43:44,2025-09-16 18:09:44,26,21.2,11,283.2,completed
RID037609,DRV06851,CUS00052,SUV,Bandra,Borivali,2025-10-07 08:59:10,2025-10-07 10:04:10,65,8.61,19,213.59,completed
RID037610,DRV04596,CUS08652,Sedan,Santacruz,Powai,2025-08-05 12:33:07,2025-08-05 13:48:07,75,20.63,15,359.45,completed
RID037611,DRV00405,CUS16324,Hatchback,Mulund,Kurla,2026-01-13 01:03:41,2026-01-13 01:36:41,33,11.54,11,176.94,completed
RID037612,DRV04124,CUS10827,SUV,Kurla,Dadar,2025-06-25 14:36:48,2025-06-25 15:15:48,39,4.63,19,137.97,cancelled
RID037613,DRV07964,CUS10322,SUV,Dadar,Vile Parle,2025-07-22 00:05:09,2025-07-22 00:45:09,40,2.01,19,88.19,completed
RID037614,DRV06655,CUS28767,Sedan,Andheri,Vile Parle,2025-12-24 19:11:49,2025-12-24 20:08:49,57,2.93,15,93.95,completed
RID037615,DRV06588,CUS21719,Hatchback,Bandra,Andheri,2026-02-05 05:32:02,2026-02-05 06:18:02,46,10.89,11,169.79,cancelled
RID037616,DRV03126,CUS48094,Hatchback,Malad,Bandra,2026-02-10 09:45:59,2026-02-10 10:44:59,59,29.76,11,377.36,cancelled
RID037617,DRV09240,CUS39628,Hatchback,Malad,Dadar,2025-07-01 15:36:34,2025-07-01 17:04:34,88,20.91,11,280.01,cancelled
RID037618,DRV05442,CUS44696,Sedan,Dadar,Kurla,2025-07-26 18:35:06,2025-07-26 19:02:06,27,18.29,15,324.35,completed
RID037619,DRV00734,CUS42413,Hatchback,Ghatkopar,Vile Parle,2026-04-23 15:54:06,2026-04-23 17:24:06,90,3.58,11,89.38,completed
RID037620,DRV00838,CUS35942,Sedan,Ghatkopar,Kurla,2025-12-30 07:49:41,2025-12-30 09:13:41,84,28.69,15,480.35,cancelled
RID037621,DRV07369,CUS30639,SUV,Andheri,Kurla,2026-02-06 20:54:56,2026-02-06 22:15:56,81,10.17,19,243.23,completed
RID037622,DRV04797,CUS49321,SUV,Malad,Santacruz,2026-02-16 04:42:50,2026-02-16 05:19:50,37,11.97,19,277.43,cancelled
RID037623,DRV04875,CUS09038,Hatchback,Dadar,Kurla,2026-05-16 11:48:51,2026-05-16 12:50:51,62,26.63,11,342.93,completed
RID037624,DRV02799,CUS49622,Hatchback,Andheri,Vile Parle,2025-10-01 14:04:46,2025-10-01 15:22:46,78,5.47,11,110.17,completed
RID037625,DRV08407,CUS39613,Sedan,Kurla,Powai,2025-10-08 18:41:26,2025-10-08 19:43:26,62,25.37,15,430.55,completed
RID037626,DRV06890,CUS33426,Sedan,Borivali,Malad,2026-03-23 20:24:14,2026-03-23 21:52:14,88,19.13,15,336.95,completed
RID037627,DRV09978,CUS39468,Sedan,Powai,Dadar,2025-12-16 12:48:12,2025-12-16 13:09:12,21,6.39,15,145.85,completed
RID037628,DRV06868,CUS30256,SUV,Borivali,Kurla,2025-09-02 11:50:06,2025-09-02 13:10:06,80,21.77,19,463.63,completed
RID037629,DRV03314,CUS46204,Sedan,Andheri,Dadar,2025-08-16 02:17:28,2025-08-16 03:31:28,74,22.31,15,384.65,completed
RID037630,DRV09254,CUS06867,SUV,Andheri,Borivali,2026-05-31 14:14:31,2026-05-31 15:22:31,68,2.63,19,99.97,cancelled
RID037631,DRV01666,CUS05015,Hatchback,Powai,Andheri,2025-06-25 06:21:10,2025-06-25 07:10:10,49,6.86,11,125.46,completed
RID037632,DRV06387,CUS26187,SUV,Ghatkopar,Kurla,2026-01-08 12:13:32,2026-01-08 13:37:32,84,17.97,19,391.43,completed
RID037633,DRV02224,CUS40829,SUV,Juhu,Borivali,2026-02-14 09:14:55,2026-02-14 09:53:55,39,28.91,19,599.29,completed
RID037634,DRV03498,CUS18708,Hatchback,Ghatkopar,Vile Parle,2025-09-09 08:13:32,2025-09-09 09:05:32,52,1.62,11,67.82,completed
RID037635,DRV04385,CUS45510,SUV,Vile Parle,Borivali,2026-05-12 02:33:24,2026-05-12 03:07:24,34,1.61,19,80.59,completed
RID037636,DRV06758,CUS18894,Hatchback,Ghatkopar,Powai,2025-06-05 20:52:48,2025-06-05 22:20:48,88,28.62,11,364.82,completed
RID037637,DRV02066,CUS28546,SUV,Santacruz,Mulund,2026-01-09 10:05:55,2026-01-09 10:46:55,41,29.58,19,612.02,completed
RID037638,DRV01144,CUS43695,SUV,Borivali,Juhu,2025-09-18 11:12:09,2025-09-18 12:31:09,79,21.2,19,452.8,completed
RID037639,DRV09184,CUS09062,Hatchback,Powai,Dadar,2026-04-26 23:00:20,2026-04-26 23:45:20,45,4.12,11,95.32,completed
RID037640,DRV02297,CUS49809,Sedan,Santacruz,Ghatkopar,2025-10-09 16:22:16,2025-10-09 17:49:16,87,29.13,15,486.95,completed
RID037641,DRV08806,CUS35506,SUV,Bandra,Ghatkopar,2025-08-22 23:56:50,2025-08-23 01:10:50,74,15.78,19,349.82,cancelled
RID037642,DRV07727,CUS34625,SUV,Dadar,Borivali,2025-06-15 09:18:45,2025-06-15 10:18:45,60,17.72,19,386.68,completed
RID037643,DRV07143,CUS05137,Sedan,Ghatkopar,Juhu,2026-03-27 01:05:20,2026-03-27 02:12:20,67,13.25,15,248.75,completed
RID037644,DRV00780,CUS34966,Hatchback,Andheri,Juhu,2026-05-01 00:51:39,2026-05-01 02:05:39,74,9.79,11,157.69,completed
RID037645,DRV05012,CUS03348,Hatchback,Malad,Mulund,2026-02-07 08:59:14,2026-02-07 10:12:14,73,3.45,11,87.95,completed
RID037646,DRV02698,CUS44847,SUV,Ghatkopar,Kurla,2025-08-07 10:52:27,2025-08-07 11:18:27,26,26.3,19,549.7,completed
RID037647,DRV00507,CUS01847,SUV,Vile Parle,Borivali,2026-02-02 23:28:44,2026-02-03 00:12:44,44,3.51,19,116.69,cancelled
RID037648,DRV09757,CUS33973,SUV,Santacruz,Borivali,2025-10-13 10:03:58,2025-10-13 10:44:58,41,14.39,19,323.41,completed
RID037649,DRV09085,CUS36713,Hatchback,Santacruz,Juhu,2025-10-19 22:25:35,2025-10-19 23:02:35,37,15.98,11,225.78,completed
RID037650,DRV02305,CUS24263,Sedan,Bandra,Kurla,2026-03-06 05:22:44,2026-03-06 05:46:44,24,20.28,15,354.2,completed
RID037651,DRV05932,CUS12517,Hatchback,Juhu,Malad,2026-03-23 22:51:15,2026-03-23 23:50:15,59,22.57,11,298.27,cancelled
RID037652,DRV01307,CUS21413,SUV,Mulund,Dadar,2026-01-08 00:20:06,2026-01-08 01:16:06,56,24.84,19,521.96,completed
RID037653,DRV01545,CUS28680,SUV,Mulund,Santacruz,2025-10-15 16:10:42,2025-10-15 16:58:42,48,20.28,19,435.32,completed
RID037654,DRV04209,CUS20331,SUV,Dadar,Borivali,2026-02-16 14:21:25,2026-02-16 15:30:25,69,27.24,19,567.56,completed
RID037655,DRV09998,CUS20981,SUV,Vile Parle,Juhu,2025-06-03 09:42:39,2025-06-03 10:08:39,26,25.3,19,530.7,completed
RID037656,DRV04118,CUS44746,Sedan,Kurla,Dadar,2026-01-01 12:04:16,2026-01-01 13:12:16,68,12.98,15,244.7,completed
RID037657,DRV07280,CUS27465,SUV,Kurla,Ghatkopar,2026-02-12 05:46:27,2026-02-12 07:10:27,84,4.81,19,141.39,completed
RID037658,DRV09721,CUS06042,Sedan,Kurla,Borivali,2025-08-11 13:21:52,2025-08-11 14:35:52,74,24.2,15,413.0,completed
RID037659,DRV07035,CUS27873,Sedan,Andheri,Kurla,2025-07-03 08:30:54,2025-07-03 09:03:54,33,15.75,15,286.25,completed
RID037660,DRV09412,CUS23266,Hatchback,Bandra,Ghatkopar,2025-10-31 22:59:45,2025-10-31 23:23:45,24,15.19,11,217.09,cancelled
RID037661,DRV02150,CUS21402,Hatchback,Vile Parle,Bandra,2026-04-01 11:24:03,2026-04-01 11:49:03,25,14.74,11,212.14,cancelled
RID037662,DRV02594,CUS16140,SUV,Dadar,Kurla,2026-05-06 13:57:48,2026-05-06 14:44:48,47,10.09,19,241.71,completed
RID037663,DRV07556,CUS22284,SUV,Kurla,Borivali,2025-12-23 16:06:20,2025-12-23 17:01:20,55,16.2,19,357.8,completed
RID037664,DRV04691,CUS25586,Hatchback,Borivali,Mulund,2025-09-22 10:32:47,2025-09-22 11:12:47,40,17.53,11,242.83,completed
RID037665,DRV01302,CUS25302,SUV,Bandra,Vile Parle,2025-06-20 19:29:43,2025-06-20 19:49:43,20,23.11,19,489.09,completed
RID037666,DRV09076,CUS43239,Sedan,Kurla,Borivali,2025-10-23 12:48:50,2025-10-23 13:44:50,56,15.53,15,282.95,completed
RID037667,DRV07980,CUS42299,Hatchback,Andheri,Mulund,2025-10-04 04:23:27,2025-10-04 05:21:27,58,20.38,11,274.18,completed
RID037668,DRV02845,CUS46603,SUV,Vile Parle,Malad,2025-11-14 10:30:29,2025-11-14 11:42:29,72,10.6,19,251.4,completed
RID037669,DRV02481,CUS27172,SUV,Santacruz,Ghatkopar,2026-02-25 12:50:20,2026-02-25 14:12:20,82,1.87,19,85.53,cancelled
RID037670,DRV08483,CUS07170,SUV,Andheri,Ghatkopar,2025-12-14 07:08:56,2025-12-14 08:28:56,80,25.02,19,525.38,completed
RID037671,DRV05360,CUS03645,Sedan,Mulund,Juhu,2025-09-12 03:13:29,2025-09-12 03:44:29,31,26.17,15,442.55,completed
RID037672,DRV01355,CUS03487,SUV,Andheri,Ghatkopar,2026-01-14 15:03:31,2026-01-14 16:28:31,85,9.79,19,236.01,completed
RID037673,DRV07687,CUS00928,Sedan,Kurla,Mulund,2026-03-08 19:09:45,2026-03-08 20:33:45,84,15.09,15,276.35,cancelled
RID037674,DRV09305,CUS13960,SUV,Kurla,Mulund,2025-12-15 19:24:43,2025-12-15 20:34:43,70,9.82,19,236.58,completed
RID037675,DRV04033,CUS02288,SUV,Borivali,Andheri,2026-02-19 21:42:06,2026-02-19 23:05:06,83,26.67,19,556.73,completed
RID037676,DRV08320,CUS35584,Sedan,Bandra,Powai,2025-12-26 02:31:08,2025-12-26 03:31:08,60,9.32,15,189.8,completed
RID037677,DRV05126,CUS17088,Sedan,Vile Parle,Andheri,2025-08-14 02:13:30,2025-08-14 03:23:30,70,26.77,15,451.55,cancelled
RID037678,DRV02650,CUS04165,SUV,Juhu,Mulund,2026-03-09 08:28:52,2026-03-09 08:51:52,23,15.97,19,353.43,completed
RID037679,DRV03801,CUS07942,Sedan,Santacruz,Dadar,2025-06-22 08:36:19,2025-06-22 09:03:19,27,6.72,15,150.8,completed
RID037680,DRV09779,CUS19318,SUV,Malad,Powai,2026-04-25 00:01:26,2026-04-25 00:26:26,25,4.27,19,131.13,cancelled
RID037681,DRV06347,CUS10487,Sedan,Santacruz,Ghatkopar,2025-09-02 19:13:09,2025-09-02 19:57:09,44,1.61,15,74.15,completed
RID037682,DRV03421,CUS44435,SUV,Ghatkopar,Vile Parle,2025-10-18 21:39:43,2025-10-18 22:31:43,52,7.9,19,200.1,completed
RID037683,DRV05003,CUS05233,Hatchback,Juhu,Bandra,2025-09-08 08:53:09,2025-09-08 09:59:09,66,25.32,11,328.52,completed
RID037684,DRV05822,CUS34934,SUV,Dadar,Mulund,2025-11-21 07:21:40,2025-11-21 08:00:40,39,21.82,19,464.58,completed
RID037685,DRV07060,CUS14068,Sedan,Powai,Vile Parle,2026-05-31 21:01:17,2026-05-31 22:16:17,75,17.65,15,314.75,cancelled
